sale_id,date_id,product_id,customer_id,salesperson_id,location_id,units_sold,unit_price,revenue,discount_type,payment_method,delivery_status,return_status,return_amount
3191,586,P001,C0328,SP04,L11,39,497.82,2331.696,Seasonal,Credit Card,Delivered,Partially Returned,48.52
3192,586,P002,C0397,SP01,L02,24,352.78,564.46208,Seasonal,Installment,Cancelled,No Returns,344.74
3193,586,P004,C0160,SP06,L10,38,160.43,4304.495999999999,Promotional,Online Payment,Delivered,No Returns,425.31
3194,586,P005,C0140,SP01,L08,25,88.58,3196.206,Promotional,Cash,Pending,Returned,239.51
3195,586,P005,C1269,SP04,L03,4,228.77,3529.83744,Promotional,Cash,Pending,Partially Returned,320.54
3196,586,P005,C1670,SP06,L12,14,279.0,2271.15648,No Discount,Cash,Delivered,Returned,40.91
3197,586,P006,C1844,SP05,L04,17,341.43,1424.89152,No Discount,Installment,Pending,Partially Returned,376.69
3198,586,P006,C1732,SP06,L05,37,340.59,2552.2588,Bulk Purchase,Online Payment,Cancelled,Returned,186.59
3199,587,P001,C0776,SP02,L08,9,275.12,2459.43,Seasonal,Cash,Pending,Returned,140.65
3200,587,P002,C0295,SP05,L10,35,241.58,1145.76,Promotional,Cash,Cancelled,No Returns,247.73
3201,587,P003,C2150,SP03,L04,20,316.77,1236.87648,Promotional,Cash,Delivered,No Returns,419.76
3202,587,P006,C1805,SP03,L09,32,415.05,4318.9344,Seasonal,Credit Card,Pending,Returned,304.75
3203,587,P006,C2132,SP03,L03,30,158.15,6318.5832,Bulk Purchase,Online Payment,Delivered,Partially Returned,135.46
3204,587,P006,C0916,SP05,L03,21,10.31,546.7305600000001,Bulk Purchase,Installment,Cancelled,Returned,47.79
3205,588,P001,C0145,SP02,L05,38,169.98,429.74568,No Discount,Cash,Delivered,Returned,174.19
3206,588,P002,C1075,SP04,L05,31,329.38,807.4612000000001,Bulk Purchase,Online Payment,Delivered,Partially Returned,188.47
3207,588,P002,C1556,SP06,L04,32,397.18,1607.1696,Bulk Purchase,Credit Card,Pending,Returned,495.16
3208,588,P003,C0977,SP05,L09,32,386.6,2824.747200000001,Bulk Purchase,Credit Card,Delivered,No Returns,335.32
3209,588,P004,C1973,SP02,L10,36,455.16,3733.38,No Discount,Credit Card,Delivered,Partially Returned,90.37
3210,588,P005,C1858,SP02,L06,34,378.71,5648.544,Bulk Purchase,Credit Card,Pending,Returned,424.34
3211,588,P006,C0296,SP04,L09,2,211.36,2117.632000000001,Seasonal,Installment,Delivered,Partially Returned,34.47
3212,589,P001,C0311,SP02,L11,35,475.17,1139.072,Bulk Purchase,Online Payment,Cancelled,No Returns,163.9
3213,589,P002,C1792,SP02,L04,48,411.02,308.15424,Bulk Purchase,Installment,Delivered,Returned,444.98
3214,589,P002,C0449,SP02,L05,36,145.89,1131.858,No Discount,Online Payment,Pending,Partially Returned,398.59
3215,589,P002,C0242,SP02,L11,22,268.11,2313.5488,Bulk Purchase,Installment,Delivered,No Returns,166.36
3216,589,P002,C0549,SP03,L02,23,208.53,1341.01632,Promotional,Cash,Cancelled,Partially Returned,157.6
3217,589,P003,C1809,SP05,L12,2,133.61,2078.64576,No Discount,Installment,Cancelled,Returned,226.13
3218,589,P004,C0958,SP03,L09,26,483.07,897.9696000000001,Promotional,Credit Card,Pending,No Returns,369.29
3219,589,P004,C1526,SP03,L07,49,193.34,582.246,No Discount,Online Payment,Pending,Partially Returned,368.45
3220,589,P004,C0823,SP05,L04,20,114.45,4022.5248,Seasonal,Online Payment,Pending,Returned,48.29
3221,589,P004,C0051,SP06,L12,28,60.6,2427.30624,Bulk Purchase,Cash,Delivered,Partially Returned,154.18
3222,590,P002,C0869,SP05,L05,32,45.49,373.646,No Discount,Online Payment,Delivered,No Returns,449.34
3223,590,P003,C0990,SP05,L10,13,463.77,4370.6432,Bulk Purchase,Installment,Cancelled,Partially Returned,218.85
3224,590,P004,C1421,SP03,L11,3,131.18,2412.9024,Seasonal,Cash,Delivered,Returned,324.36
3225,590,P004,C0454,SP05,L10,8,103.47,3428.6784,No Discount,Installment,Delivered,Partially Returned,182.67
3226,590,P005,C1690,SP03,L12,19,486.72,2585.70816,Bulk Purchase,Cash,Delivered,No Returns,346.54
3227,591,P001,C0329,SP05,L10,46,402.11,4255.776,Seasonal,Credit Card,Pending,Partially Returned,358.34
3228,591,P002,C0085,SP06,L02,27,232.43,544.26624,Promotional,Installment,Cancelled,Returned,488.88
3229,591,P005,C0646,SP03,L07,43,384.14,142.128,Promotional,Installment,Cancelled,Returned,84.63
3230,591,P006,C2019,SP03,L06,32,265.34,3391.3152,Seasonal,Cash,Cancelled,No Returns,178.24
3231,592,P001,C0083,SP01,L12,45,190.75,1076.20608,Promotional,Installment,Delivered,No Returns,60.16
3232,592,P001,C0295,SP05,L09,19,290.91,3764.499200000001,No Discount,Online Payment,Pending,No Returns,297.43
3233,592,P002,C1452,SP04,L04,19,20.38,2172.71808,Seasonal,Cash,Pending,Returned,253.61
3234,592,P003,C1175,SP03,L08,29,62.63,5224.77,No Discount,Cash,Delivered,Returned,54.03
3235,592,P005,C1419,SP06,L05,11,123.6,633.6057,Bulk Purchase,Credit Card,Pending,Partially Returned,492.74
3236,592,P006,C1557,SP02,L08,39,401.45,3190.482,No Discount,Cash,Pending,Returned,264.33
3237,592,P006,C0523,SP04,L01,39,272.79,2215.6064,Bulk Purchase,Installment,Delivered,Returned,109.24
3238,593,P001,C1552,SP03,L04,39,252.05,671.1552,Bulk Purchase,Installment,Pending,Partially Returned,208.11
3239,593,P005,C1520,SP01,L12,22,320.04,2037.3072,No Discount,Credit Card,Cancelled,No Returns,244.64
3240,593,P006,C1736,SP01,L11,8,254.33,1429.0432,Seasonal,Installment,Cancelled,Partially Returned,311.9
3241,593,P006,C1289,SP02,L03,35,113.81,2813.454,Bulk Purchase,Credit Card,Pending,No Returns,379.48
3242,593,P006,C1801,SP03,L03,22,424.68,2870.7696,Promotional,Online Payment,Cancelled,Returned,491.05
3243,593,P006,C1039,SP06,L08,22,425.31,6350.58,No Discount,Online Payment,Cancelled,Returned,377.21
3244,594,P002,C1129,SP04,L02,28,396.94,756.9408,Seasonal,Installment,Pending,Partially Returned,392.59
3245,594,P002,C0605,SP04,L11,11,234.82,4119.872,Bulk Purchase,Online Payment,Delivered,Returned,50.7
3246,594,P002,C0306,SP04,L11,40,311.73,811.056,No Discount,Credit Card,Pending,Returned,147.99
3247,594,P004,C1304,SP05,L06,30,327.15,3759.0336,Bulk Purchase,Cash,Pending,No Returns,370.85
3248,594,P005,C1194,SP01,L07,24,137.67,1989.372,Bulk Purchase,Online Payment,Pending,Returned,223.42
3249,594,P005,C1659,SP05,L11,25,428.73,4866.048000000001,Promotional,Online Payment,Delivered,Returned,369.37
3250,594,P006,C0310,SP03,L03,29,31.73,2156.9976,Seasonal,Online Payment,Cancelled,Partially Returned,278.87
3251,595,P004,C1540,SP02,L04,35,466.4,1634.4288,No Discount,Online Payment,Pending,Partially Returned,306.78
3252,595,P004,C0760,SP05,L06,23,440.39,205.7472,Seasonal,Installment,Pending,No Returns,436.86
3253,595,P006,C0260,SP04,L11,3,10.09,3645.7728,No Discount,Cash,Pending,Partially Returned,130.31
3254,595,P006,C0885,SP06,L08,42,191.26,189.252,Seasonal,Installment,Delivered,No Returns,266.34
3255,596,P001,C0390,SP04,L08,21,274.86,6494.9175,Promotional,Credit Card,Pending,Partially Returned,492.55
3256,596,P002,C1106,SP01,L11,46,200.44,1702.6304,Promotional,Installment,Pending,No Returns,56.39
3257,596,P003,C0721,SP04,L07,9,416.45,2238.0624,Bulk Purchase,Cash,Delivered,No Returns,325.83
3258,596,P003,C0741,SP05,L05,2,303.09,1861.99104,Promotional,Cash,Cancelled,No Returns,207.17
3259,596,P005,C1984,SP02,L11,13,187.61,3569.088,Bulk Purchase,Online Payment,Pending,Returned,333.72
3260,596,P005,C0752,SP03,L09,15,306.52,849.8688,No Discount,Cash,Delivered,No Returns,145.48
3261,596,P006,C1955,SP03,L08,48,213.75,3999.402,No Discount,Cash,Pending,Returned,236.55
3262,597,P001,C0213,SP03,L01,33,102.2,2598.288,Seasonal,Credit Card,Delivered,Partially Returned,389.6
3263,597,P001,C0496,SP05,L01,35,34.4,2173.9648,Seasonal,Installment,Cancelled,No Returns,338.0
3264,597,P005,C2019,SP03,L08,47,499.91,3369.87,Promotional,Credit Card,Pending,Partially Returned,47.91
3265,597,P005,C1968,SP05,L02,19,290.0,2031.29472,Promotional,Cash,Pending,No Returns,229.13
3266,598,P001,C0084,SP05,L10,31,462.05,893.648,Promotional,Online Payment,Cancelled,Partially Returned,138.87
3267,598,P001,C1927,SP06,L06,33,484.57,2275.584,No Discount,Online Payment,Pending,No Returns,412.07
3268,598,P002,C0591,SP01,L07,30,217.43,2369.0016,No Discount,Cash,Delivered,Returned,268.82
3269,598,P002,C2034,SP01,L07,49,265.69,910.8456,Bulk Purchase,Installment,Cancelled,Partially Returned,202.57
3270,598,P002,C0196,SP06,L12,42,82.3,1024.93952,Bulk Purchase,Installment,Pending,No Returns,276.28
3271,598,P003,C0053,SP05,L04,8,398.53,3072.2328,Seasonal,Credit Card,Pending,Returned,202.16
3272,599,P001,C0352,SP01,L03,17,268.11,4286.7144,Bulk Purchase,Online Payment,Cancelled,No Returns,183.96
3273,599,P002,C0344,SP01,L05,25,53.68,1610.8456,Seasonal,Online Payment,Cancelled,Partially Returned,315.46
3274,599,P002,C1787,SP02,L09,43,402.38,3324.763200000001,Bulk Purchase,Credit Card,Delivered,No Returns,123.78
3275,599,P005,C1629,SP05,L08,9,145.99,624.672,Seasonal,Installment,Delivered,Returned,486.17
3276,599,P005,C0011,SP06,L01,24,344.59,2472.5568,Promotional,Cash,Cancelled,Returned,31.2
3277,599,P006,C1080,SP01,L12,11,76.76,382.5408,Bulk Purchase,Credit Card,Delivered,No Returns,346.84
3278,600,P001,C0440,SP06,L08,36,269.5,4036.59,Bulk Purchase,Online Payment,Delivered,Returned,387.66
3279,600,P001,C0461,SP06,L05,39,197.1,1028.2272,Seasonal,Cash,Delivered,No Returns,173.57
3280,600,P002,C1826,SP05,L03,8,447.96,2242.13184,Promotional,Installment,Cancelled,No Returns,298.91
3281,600,P003,C1343,SP05,L08,39,328.62,567.972,Bulk Purchase,Installment,Cancelled,Returned,365.0
3282,600,P005,C1864,SP03,L04,35,45.01,211.5072,No Discount,Cash,Pending,Partially Returned,8.26
3283,601,P001,C1097,SP02,L08,12,173.0,1853.208,Seasonal,Installment,Cancelled,Returned,338.31
3284,601,P001,C2122,SP02,L07,34,56.49,2487.324,No Discount,Online Payment,Pending,Returned,422.25
3285,601,P001,C0020,SP02,L07,44,44.87,880.3535999999999,No Discount,Installment,Pending,Returned,482.91
3286,601,P002,C0090,SP02,L10,13,309.63,972.9216,No Discount,Cash,Pending,Partially Returned,289.08
3287,601,P003,C0813,SP01,L06,9,30.28,4748.832,Bulk Purchase,Cash,Pending,Returned,441.6
3288,601,P004,C0112,SP02,L02,44,45.8,773.3824000000001,Seasonal,Online Payment,Cancelled,No Returns,415.77
3289,601,P005,C0954,SP01,L10,7,18.98,467.292,Seasonal,Credit Card,Cancelled,Returned,328.87
3290,601,P006,C0281,SP06,L04,45,60.97,1397.9304,Seasonal,Credit Card,Delivered,No Returns,173.81
3291,602,P001,C1160,SP01,L12,40,200.6,1345.32288,Seasonal,Cash,Cancelled,Partially Returned,484.15
3292,602,P004,C1877,SP06,L04,37,393.78,907.4268,Seasonal,Credit Card,Delivered,Returned,149.35
3293,602,P005,C0474,SP02,L05,40,256.36,1034.91024,Bulk Purchase,Cash,Cancelled,No Returns,271.41
3294,602,P005,C0624,SP04,L12,49,365.83,743.9308800000001,Bulk Purchase,Installment,Cancelled,Returned,129.94
3295,602,P005,C0627,SP05,L01,36,472.06,2451.12,Seasonal,Cash,Pending,Returned,391.45
3296,602,P005,C0976,SP05,L01,37,486.52,1757.3024,Bulk Purchase,Installment,Pending,Partially Returned,95.55
3297,602,P006,C0641,SP01,L04,39,499.95,1305.936,Promotional,Installment,Pending,Partially Returned,420.2
3298,602,P006,C0113,SP02,L07,31,148.82,252.441,Promotional,Credit Card,Cancelled,Partially Returned,230.01
3299,603,P002,C0819,SP05,L04,12,494.41,735.0912,Seasonal,Online Payment,Delivered,Partially Returned,18.48
3300,603,P002,C1057,SP05,L06,47,477.05,1138.2528,Promotional,Installment,Cancelled,Returned,57.72
3301,603,P002,C1271,SP06,L01,41,498.46,1130.6848,No Discount,Installment,Cancelled,No Returns,300.27
3302,603,P003,C1377,SP01,L09,35,397.87,853.0227200000002,Promotional,Installment,Pending,Returned,220.98
3303,603,P005,C1103,SP05,L05,1,455.37,1262.7888,Seasonal,Online Payment,Cancelled,Returned,105.73
3304,603,P006,C0512,SP04,L12,29,439.26,4449.5936,No Discount,Online Payment,Delivered,Partially Returned,271.15
3305,603,P006,C0948,SP04,L06,42,181.59,861.6576,Seasonal,Installment,Pending,No Returns,490.37
3306,604,P001,C0225,SP03,L12,1,351.68,543.71712,Bulk Purchase,Installment,Cancelled,No Returns,341.22
3307,604,P001,C0166,SP05,L12,13,158.21,243.4944,Bulk Purchase,Cash,Delivered,No Returns,10.97
3308,604,P001,C0312,SP06,L01,13,246.12,1023.1648,Promotional,Installment,Pending,Partially Returned,216.47
3309,604,P001,C1633,SP06,L11,43,130.79,3453.9648,No Discount,Cash,Delivered,Returned,248.68
3310,604,P002,C1280,SP03,L07,1,241.76,2265.354,Promotional,Cash,Pending,No Returns,125.88
3311,604,P002,C0781,SP06,L01,14,491.99,1168.72,No Discount,Online Payment,Cancelled,No Returns,193.58
3312,604,P004,C1367,SP01,L07,41,145.75,1638.7308,No Discount,Cash,Pending,Partially Returned,19.53
3313,604,P004,C1433,SP05,L09,24,230.25,662.5344,Bulk Purchase,Online Payment,Pending,No Returns,188.7
3314,604,P006,C1250,SP06,L10,1,444.98,560.784,No Discount,Credit Card,Cancelled,No Returns,109.88
3315,605,P001,C1540,SP02,L11,4,202.06,2274.0224,No Discount,Installment,Cancelled,No Returns,455.26
3316,605,P002,C0035,SP02,L05,20,493.96,1944.3788,No Discount,Online Payment,Pending,Partially Returned,452.79
3317,605,P003,C0182,SP02,L02,3,63.54,301.73696,Bulk Purchase,Installment,Pending,Returned,9.72
3318,605,P003,C1553,SP04,L12,22,403.84,385.87008,Promotional,Cash,Cancelled,Partially Returned,86.37
3319,605,P004,C1229,SP03,L05,22,131.04,1417.416,Bulk Purchase,Cash,Pending,Returned,377.92
3320,605,P004,C0136,SP06,L04,49,314.27,3100.1292,No Discount,Credit Card,Pending,No Returns,7.79
3321,605,P005,C0139,SP01,L10,31,41.92,868.0,Promotional,Online Payment,Cancelled,Returned,303.13
3322,606,P001,C0795,SP05,L02,32,164.45,513.4752,Seasonal,Credit Card,Cancelled,No Returns,96.59
3323,606,P003,C1936,SP03,L10,13,456.13,5030.995199999999,Bulk Purchase,Cash,Cancelled,Partially Returned,485.66
3324,606,P004,C0508,SP02,L01,5,42.46,268.9344,Bulk Purchase,Cash,Cancelled,Partially Returned,94.56
3325,606,P005,C1453,SP02,L06,39,216.09,3804.048,Bulk Purchase,Credit Card,Cancelled,Returned,340.41
3326,606,P006,C1522,SP02,L11,23,431.66,302.64,Promotional,Credit Card,Pending,Partially Returned,396.04
3327,607,P002,C1713,SP05,L04,42,162.47,1237.1616,No Discount,Online Payment,Cancelled,No Returns,347.81
3328,607,P004,C1923,SP01,L09,5,289.66,4195.234560000001,No Discount,Cash,Pending,Returned,350.31
3329,607,P005,C1881,SP02,L12,22,191.18,1087.76064,Bulk Purchase,Installment,Cancelled,Returned,168.17
3330,607,P005,C0303,SP03,L09,28,26.49,6965.305600000002,Promotional,Online Payment,Cancelled,No Returns,246.66
3331,608,P001,C1319,SP01,L04,43,422.63,3029.3676,Seasonal,Credit Card,Cancelled,Partially Returned,60.28
3332,608,P002,C0121,SP04,L10,17,180.01,2596.4288,Bulk Purchase,Installment,Pending,No Returns,270.05
3333,608,P004,C1744,SP04,L06,30,23.88,4241.304,Promotional,Credit Card,Cancelled,No Returns,350.14
3334,608,P005,C1157,SP03,L08,38,340.13,1455.228,Promotional,Installment,Delivered,Partially Returned,117.44
3335,608,P005,C0882,SP06,L03,4,354.72,2943.216,No Discount,Credit Card,Delivered,No Returns,177.4
3336,609,P001,C0260,SP03,L12,14,154.67,120.04992,Promotional,Installment,Delivered,Partially Returned,157.96
3337,609,P001,C1168,SP05,L02,19,204.1,177.92768,Seasonal,Installment,Cancelled,Returned,129.56
3338,609,P001,C0212,SP06,L10,36,254.18,3079.664,No Discount,Online Payment,Pending,Partially Returned,265.65
3339,609,P004,C1800,SP01,L05,37,489.82,1840.1656,No Discount,Online Payment,Delivered,No Returns,230.55
3340,609,P004,C0438,SP05,L08,32,127.33,5062.716,Promotional,Cash,Pending,Returned,450.83
3341,609,P006,C0944,SP05,L01,27,198.13,775.2191999999999,No Discount,Cash,Delivered,Returned,316.82
3342,610,P001,C1174,SP05,L03,8,356.45,456.21792,Bulk Purchase,Installment,Delivered,Partially Returned,255.15
3343,610,P001,C1521,SP06,L07,24,494.99,578.781,Promotional,Credit Card,Pending,No Returns,56.97
3344,610,P002,C1985,SP01,L06,47,450.13,6353.568,No Discount,Online Payment,Cancelled,Partially Returned,482.77
3345,610,P003,C1411,SP06,L11,2,208.88,2117.7344,Seasonal,Installment,Pending,No Returns,347.76
3346,610,P004,C1383,SP02,L11,3,176.52,4905.728,Promotional,Online Payment,Delivered,No Returns,5.94
3347,611,P001,C0850,SP05,L06,24,205.7,2241.984,No Discount,Installment,Pending,Returned,182.41
3348,611,P002,C2107,SP04,L06,1,104.13,221.2224,Seasonal,Installment,Delivered,No Returns,119.11
3349,612,P002,C1374,SP01,L08,26,19.65,5040.197999999999,Bulk Purchase,Cash,Pending,No Returns,81.96
3350,612,P003,C0405,SP01,L06,2,432.65,5328.192,No Discount,Online Payment,Cancelled,No Returns,52.64
3351,612,P004,C0078,SP05,L12,13,135.72,1512.76608,Bulk Purchase,Cash,Cancelled,Returned,105.43
3352,613,P002,C0616,SP05,L12,34,39.51,984.096,Bulk Purchase,Credit Card,Cancelled,Partially Returned,140.93
3353,613,P003,C0074,SP02,L08,4,129.67,3115.476,No Discount,Installment,Delivered,Returned,130.87
3354,613,P004,C1763,SP04,L12,32,486.57,207.6992,Seasonal,Installment,Delivered,Returned,366.15
3355,613,P004,C2004,SP06,L09,18,388.64,2222.176,Seasonal,Online Payment,Delivered,Returned,158.28
3356,613,P004,C0973,SP06,L07,16,274.74,1668.744,Promotional,Installment,Pending,No Returns,275.95
3357,613,P006,C1262,SP04,L11,23,109.12,2144.2176,Seasonal,Cash,Cancelled,Partially Returned,83.85
3358,614,P001,C0511,SP02,L08,45,155.29,6221.2725,No Discount,Credit Card,Delivered,No Returns,383.51
3359,614,P001,C1047,SP06,L05,12,221.23,3435.5412,Promotional,Online Payment,Delivered,No Returns,218.18
3360,614,P002,C1100,SP04,L03,49,258.28,3609.11376,No Discount,Cash,Pending,Returned,381.64
3361,614,P003,C2029,SP03,L11,6,53.96,2452.48,Seasonal,Online Payment,Cancelled,Partially Returned,373.72
3362,614,P004,C0625,SP01,L04,41,215.06,542.8512,Bulk Purchase,Installment,Pending,Partially Returned,51.84
3363,614,P005,C1621,SP03,L12,7,450.65,715.3164800000001,No Discount,Installment,Cancelled,No Returns,285.39
3364,614,P005,C0506,SP03,L12,45,160.11,2152.57536,Bulk Purchase,Cash,Pending,Partially Returned,248.39
3365,615,P002,C1770,SP03,L03,15,63.18,4508.395200000001,Promotional,Online Payment,Delivered,Partially Returned,17.1
3366,615,P002,C1311,SP03,L01,49,267.05,2694.888,Seasonal,Online Payment,Delivered,Returned,456.19
3367,615,P002,C1740,SP06,L09,14,466.49,745.7894400000001,Bulk Purchase,Installment,Cancelled,Partially Returned,200.2
3368,615,P003,C1455,SP01,L06,34,367.51,8623.872,No Discount,Online Payment,Delivered,No Returns,77.25
3369,615,P004,C1586,SP02,L12,47,245.39,1074.92224,No Discount,Installment,Pending,Returned,403.37
3370,615,P004,C1109,SP03,L10,21,440.04,6178.592,Seasonal,Online Payment,Delivered,No Returns,27.65
3371,615,P004,C0230,SP04,L07,8,323.91,732.9504,Promotional,Installment,Delivered,No Returns,69.52
3372,615,P005,C0607,SP01,L03,8,424.57,2093.8824,No Discount,Credit Card,Cancelled,No Returns,452.38
3373,615,P005,C1718,SP01,L08,14,486.56,3165.084000000001,No Discount,Installment,Cancelled,No Returns,458.86
3374,615,P005,C1616,SP04,L11,48,43.1,1061.3248,Seasonal,Installment,Delivered,Returned,485.75
3375,616,P001,C1583,SP06,L01,5,149.19,903.8624,Bulk Purchase,Installment,Cancelled,Partially Returned,161.86
3376,616,P003,C0721,SP02,L01,1,489.21,2313.8976,Bulk Purchase,Cash,Delivered,Returned,27.34
3377,616,P003,C0699,SP03,L07,13,209.59,114.4752,Seasonal,Installment,Cancelled,Returned,498.75
3378,616,P005,C1779,SP02,L01,26,95.6,1818.096,Bulk Purchase,Credit Card,Cancelled,No Returns,333.19
3379,616,P005,C1265,SP05,L04,1,376.39,1744.70112,Promotional,Cash,Pending,Partially Returned,11.4
3380,616,P006,C0442,SP04,L08,11,95.04,1018.035,Promotional,Credit Card,Delivered,Partially Returned,466.15
3381,617,P002,C0493,SP05,L02,45,326.35,1563.91424,Seasonal,Installment,Pending,Partially Returned,198.72
3382,617,P003,C0265,SP04,L10,29,375.27,1235.0464,No Discount,Installment,Delivered,Partially Returned,382.32
3383,617,P003,C0934,SP06,L12,30,373.13,982.4232,Bulk Purchase,Credit Card,Pending,Returned,230.35
3384,617,P004,C2140,SP06,L05,42,380.74,1517.79264,Seasonal,Cash,Pending,No Returns,102.33
3385,617,P005,C1628,SP02,L07,34,80.22,2845.206,Bulk Purchase,Credit Card,Delivered,No Returns,39.41
3386,617,P005,C0102,SP05,L08,12,198.14,3891.9825,Bulk Purchase,Credit Card,Pending,Partially Returned,477.85
3387,617,P006,C1052,SP06,L10,31,378.61,1091.5296,No Discount,Cash,Pending,Partially Returned,90.61
3388,618,P002,C0777,SP02,L01,16,363.79,5497.799999999999,Promotional,Online Payment,Pending,Partially Returned,251.14
3389,618,P003,C0425,SP02,L11,27,80.77,535.7952,Seasonal,Cash,Delivered,No Returns,109.86
